alnpos	freqnongap	info(bits)	ref_nt	info_rolling	freqnongap_rolling
1765	1.0	1.27807191	1765	1.4101435985714286	1.0
1766	1.0	1.43349049	1766	1.3831669552380954	1.0
1767	1.0	1.64664066	1767	1.3800544157142858	1.0
1768	1.0	1.43349049	1768	1.3949431647619046	0.961904761904762
1769	1.0	1.64664066	1769	1.3680414271428571	0.9238095238095239
1770	1.0	2.0	1770	1.3411396895238095	0.8857142857142858
1771	1.0	1.64664066	1771	1.3631219504761904	0.850793650952381
1772	1.0	0.75805397	1772	1.3625218633333334	0.8476190476190476
1773	1.0	2.0	1773	1.3827317971428572	0.8444444442857143
1774	1.0	2.0	1774	1.3474196552380953	0.841269840952381
1775	1.0	1.64664066	1775	1.367629589047619	0.8380952376190477
1776	1.0	1.43349049	1776	1.3843293871428572	0.8349206342857143
1777	1.0	0.66173107	1777	1.3831311361904763	0.831746030952381
1778	0.2	1.08170417	1778	1.3480896723809526	0.8285714276190477
1779	0.2	1.08170417	1779	1.3302907938095239	0.8253968242857143
1780	0.2	1.08170417	1780	1.2790472719047619	0.8253968242857143
1781	0.26666667	1.18872188	1781	1.2622206366666666	0.8253968242857143
1782	0.93333333	1.26547008	1782	1.2622206366666666	0.8253968242857143
1783	0.93333333	1.26547008	1783	1.262743801904762	0.8253968242857143
1784	0.93333333	0.90508568	1784	1.1945742647619049	0.822222220952381
1785	0.93333333	1.26547008	1785	1.1777476295238096	0.822222220952381
1786	0.93333333	1.62876767	1786	1.1945742647619049	0.822222220952381
1787	0.93333333	1.40832722	1787	1.204724272857143	0.822222220952381
1788	0.93333333	0.91076992	1788	1.2351255152380953	0.822222220952381
1789	0.93333333	1.05971404	1789	1.2788538880952383	0.8603174590476189
1790	1.0	0.5705267	1790	1.2814812814285714	0.8952380938095237
1791	1.0	1.64664066	1791	1.2777433861904763	0.9333333319047619
1792	1.0	1.64664066	1792	1.2893990342857145	0.9682539666666666
1793	1.0	0.76904044	1793	1.3075500142857144	0.9714285699999999
1794	0.93333333	0.56843972	1794	1.2987992566666666	0.9746031733333334
1795	1.0	1.64664066	1795	1.3341113985714286	0.9777777766666667
1796	1.0	2.0	1796	1.3347114857142857	0.98095238
1797	1.0	1.64664066	1797	1.3190633661904763	0.9841269833333334
1798	1.0	1.30015716	1798	1.2771619623809525	0.9873015866666667
1799	1.0	2.0	1799	1.3290300614285715	0.99047619
1800	0.93333333	1.13687943	1800	1.3339655480952382	0.9936507933333333
1801	1.0	1.00320837	1801	1.4020357052380952	0.9936507933333333
1802	1.0	1.43349049	1802	1.3458664090476191	0.9936507933333333
1803	1.0	1.64664066	1803	1.2822415076190476	0.9936507933333333
1804	1.0	1.08170417	1804	1.3126837352380951	0.99047619
1805	1.0	1.64664066	1805	1.3475274228571428	0.9936507933333333
1806	1.0	1.27807191	1806	1.32997653	0.9936507933333333
1807	1.0	1.30015716	1807	1.2837407876190476	0.9936507933333333
1808	1.0	0.52839774	1808	1.25744422	0.9936507933333333
1809	1.0	2.0	1809	1.273943434285714	0.9936507933333333
1810	1.0	1.16335926	1810	1.2084539404761905	0.9936507933333333
1811	1.0	2.0	1811	1.24955492	0.9968253966666667
1812	1.0	0.46708544	1812	1.2700445447619049	0.9968253966666667
1813	1.0	0.31051773	1813	1.2801945528571428	0.9968253966666667
1814	0.93333333	1.40832722	1814	1.297021188095238	0.9968253966666667
1815	1.0	1.30015716	1815	1.3137729176190478	0.9968253966666667
1816	1.0	1.27807191	1816	1.3137729176190476	0.9968253966666667
1817	1.0	1.02904941	1817	1.3148245961904763	0.9968253966666667
1818	1.0	1.09441274	1818	1.2875358933333334	0.9968253966666667
1819	1.0	1.64664066	1819	1.324286341904762	0.9968253966666667
1820	1.0	0.62472063	1820	1.2438348052380952	0.9968253966666667
1821	1.0	2.0	1821	1.2405516376190477	0.9968253966666667
1822	1.0	1.43349049	1822	1.2135749942857141	0.9968253966666667
1823	1.0	1.64664066	1823	1.2275756276190475	0.9904761904761905
1824	1.0	2.0	1824	1.247412611904762	0.9904761904761905
1825	1.0	1.43349049	1825	1.2318591333333333	0.9936507938095238
1826	1.0	1.64664066	1826	1.22145661	0.9936507938095238
1827	1.0	1.30015716	1827	1.2214566100000002	0.9936507938095238
1828	1.0	0.7270944	1828	1.240715709047619	0.9936507938095238
1829	1.0	1.30015716	1829	1.240715709047619	0.9936507938095238
1830	1.0	0.31051773	1830	1.2144191414285714	0.9936507938095238
1831	1.0	1.09441274	1831	1.252931991904762	0.9936507938095238
1832	1.0	1.43349049	1832	1.252931991904762	0.9936507938095238
1833	0.86666667	0.76109874	1833	1.246582785714286	0.9936507938095238
1834	1.0	0.7270944	1834	1.263409420952381	0.9936507938095238
1835	1.0	1.08170417	1835	1.2300835714285714	0.9936507938095238
1836	1.0	1.08170417	1836	1.2300835714285714	0.9936507938095238
1837	1.0	1.27807191	1837	1.2469102066666666	0.9936507938095238
1838	1.0	1.43349049	1838	1.2802360561904762	0.9936507938095238
1839	1.0	1.09441274	1839	1.299749629047619	0.9904761904761905
1840	1.0	1.09441274	1840	1.2966847876190475	0.9714285714285715
1841	1.0	1.43349049	1841	1.3295172766666667	0.93015873
1842	1.0	2.0	1842	1.325021431904762	0.8888888885714286
1843	1.0	1.30015716	1843	1.3519980752380953	0.8476190471428572
1844	1.0	2.0	1844	1.339564801904762	0.8190476185714285
1845	1.0	1.30015716	1845	1.3532637285714286	0.8158730152380952
1846	1.0	1.43349049	1846	1.3793143714285716	0.8126984119047618
1847	1.0	2.0	1847	1.406216109047619	0.8126984119047618
1848	1.0	2.0	1848	1.4405936371428572	0.8126984119047618
1849	0.93333333	1.13687943	1849	1.4675702804761905	0.8126984119047618
1850	0.6	1.23579549	1850	1.4938668480952382	0.8126984119047618
1851	0.13333333	1.0	1851	1.5201634157142858	0.8126984119047618
1852	0.13333333	1.0	1852	1.547140059047619	0.8126984119047618
1853	0.13333333	2.0	1853	1.547140059047619	0.8126984119047618
1854	0.26666667	0.5	1854	1.5804659085714288	0.8126984119047618
1855	0.93333333	1.01477186	1855	1.5636392733333333	0.8126984119047618
1856	0.93333333	1.62876767	1856	1.5801384876190478	0.8126984119047618
1857	1.0	1.64664066	1857	1.5801384876190478	0.8126984119047618
1858	1.0	2.0	1858	1.5633118523809524	0.8126984119047618
1859	1.0	2.0	1859	1.5464852171428571	0.8126984119047618
1860	1.0	1.64664066	1860	1.544462993809524	0.8158730152380952
1861	1.0	1.64664066	1861	1.5808536847619048	0.8349206342857142
1862	1.0	2.0	1862	1.5529983276190475	0.8380952376190477
1863	1.0	2.0	1863	1.6006173752380952	0.8793650790476191
1864	1.0	2.0	1864	1.573640731904762	0.9206349204761906
1865	1.0	1.64664066	1865	1.628242668095238	0.9555555552380953
1866	1.0	1.64664066	1866	1.6751582938095235	0.9587301585714287
1867	1.0	1.43349049	1867	1.692836023809524	0.961904761904762
1868	1.0	1.64664066	1868	1.709662659047619	0.961904761904762
1869	1.0	1.64664066	1869	1.6665394561904763	0.961904761904762
1870	1.0	1.09441274	1870	1.6497128209523808	0.961904761904762
1871	1.0	2.0	1871	1.6665394561904763	0.961904761904762
1872	0.2	0.4150375	1872	1.6833660914285713	0.961904761904762
1873	1.0	2.0	1873	1.6665394561904763	0.961904761904762
1874	1.0	1.43349049	1874	1.6665394561904763	0.961904761904762
1875	1.0	1.64664066	1875	1.6497128209523813	0.961904761904762
1876	1.0	2.0	1876	1.6395628128571427	0.961904761904762
1877	1.0	2.0	1877	1.6563894480952381	0.961904761904762
1878	1.0	2.0	1878	1.6665394561904763	0.961904761904762
1879	1.0	1.09441274	1879	1.6665394561904763	0.961904761904762
1880	1.0	1.64664066	1880	1.6665394561904763	0.961904761904762
1881	1.0	2.0	1881	1.692836023809524	0.961904761904762
1882	1.0	2.0	1882	1.692836023809524	0.961904761904762
1883	1.0	1.64664066	1883	1.7683104285714288	1.0
1884	1.0	2.0	1884	1.7514837933333334	1.0
1885	1.0	1.64664066	1885	1.7616338014285713	1.0
1886	1.0	1.43349049	1886	1.7616338014285717	1.0
1887	1.0	2.0	1887	1.7185105985714286	1.0
1888	1.0	1.64664066	1888	1.685184749047619	1.0
1889	1.0	1.64664066	1889	1.6683581138095238	1.0
1890	1.0	1.64664066	1890	1.7114813166666667	1.0
1891	1.0	1.64664066	1891	1.7283079519047622	1.0
1892	1.0	2.0	1892	1.7283079519047622	1.0
1893	1.0	2.0	1893	1.7283079519047622	1.0
1894	1.0	1.64664066	1894	1.7451345871428572	1.0
1895	1.0	1.64664066	1895	1.7451345871428572	1.0
1896	1.0	1.64664066	1896	1.7451345871428572	1.0
1897	1.0	1.09441274	1897	1.7552845952380953	1.0
1898	1.0	1.30015716	1898	1.7552845952380953	1.0
1899	1.0	1.64664066	1899	1.7721112304761903	1.0
1900	1.0	2.0	1900	1.7721112304761906	1.0
1901	1.0	2.0	1901	1.7721112304761906	1.0
1902	1.0	2.0	1902	1.7889378657142858	1.0
1903	1.0	2.0	1903	1.7889378657142858	1.0
1904	1.0	2.0	1904	1.7721112304761903	1.0
1905	1.0	2.0	1905	1.7889378657142858	1.0
1906	1.0	1.64664066	1906	1.7889378657142858	1.0
1907	1.0	1.64664066	1907	1.7889378657142854	1.0
1908	1.0	2.0	1908	1.8320610685714285	1.0
1909	1.0	2.0	1909	1.865386918095238	1.0
1910	1.0	1.64664066	1910	1.8822135533333333	1.0
1911	1.0	1.64664066	1911	1.8822135533333333	1.0
1912	1.0	2.0	1912	1.8822135533333333	1.0
1913	1.0	2.0	1913	1.8822135533333333	1.0
1914	1.0	1.64664066	1914	1.8822135533333333	1.0
1915	1.0	2.0	1915	1.8822135533333333	1.0
1916	1.0	1.64664066	1916	1.865386918095238	1.0
1917	1.0	1.64664066	1917	1.8822135533333333	1.0
1918	1.0	2.0	1918	1.8990401885714288	1.0
1919	1.0	2.0	1919	1.8990401885714288	1.0
1920	1.0	2.0	1920	1.8822135533333335	1.0
1921	1.0	2.0	1921	1.8990401885714288	1.0
1922	1.0	2.0	1922	1.8876919295238093	0.9968253966666667
1923	1.0	2.0	1923	1.8708652942857142	0.9968253966666667
1924	1.0	2.0	1924	1.8540386590476188	0.9968253966666667
1925	1.0	2.0	1925	1.8708652942857142	0.9968253966666667
1926	1.0	1.64664066	1926	1.8708652942857142	0.9968253966666667
1927	1.0	2.0	1927	1.8876919295238093	0.9968253966666667
1928	1.0	2.0	1928	1.8876919295238097	0.9968253966666667
1929	1.0	2.0	1929	1.8876919295238097	0.9968253966666667
1930	1.0	1.64664066	1930	1.8876919295238097	0.9968253966666667
1931	1.0	2.0	1931	1.8876919295238097	0.9968253966666667
1932	0.93333333	1.40832722	1932	1.8876919295238097	0.9968253966666667
1933	1.0	1.64664066	1933	1.8876919295238097	0.9968253966666667
1934	1.0	1.64664066	1934	1.8708652942857147	0.9968253966666667
1935	1.0	2.0	1935	1.8540386590476192	0.9968253966666667
1936	1.0	2.0	1936	1.8540386590476192	0.9968253966666667
1937	1.0	2.0	1937	1.8540386590476192	0.9968253966666667
1938	1.0	1.64664066	1938	1.8540386590476192	0.9968253966666667
1939	1.0	2.0	1939	1.8540386590476192	0.9968253966666667
1940	1.0	2.0	1940	1.8372120238095238	0.9968253966666667
1941	1.0	2.0	1941	1.8372120238095238	0.9968253966666667
1942	1.0	2.0	1942	1.8372120238095238	0.9968253966666667
1943	1.0	2.0	1943	1.848560282857143	1.0
1944	1.0	1.64664066	1944	1.8485602828571426	1.0
1945	1.0	1.64664066	1945	1.865386918095238	1.0
1946	1.0	2.0	1946	1.848560282857143	1.0
1947	1.0	1.64664066	1947	1.831733647619048	1.0
1948	1.0	2.0	1948	1.831733647619048	1.0
1949	1.0	2.0	1949	1.8317336476190476	1.0
1950	1.0	1.64664066	1950	1.8317336476190476	1.0
1951	1.0	1.64664066	1951	1.8317336476190476	1.0
1952	1.0	2.0	1952	1.8317336476190476	1.0
1953	1.0	1.64664066	1953	1.7984077980952382	1.0
1954	1.0	1.64664066	1954	1.7432202490476192	1.0
1955	1.0	2.0	1955	1.7600468842857144	1.0
1956	1.0	1.64664066	1956	1.7337503166666668	1.0
1957	1.0	1.64664066	1957	1.7337503166666668	1.0
1958	1.0	2.0	1958	1.7337503166666668	1.0
1959	1.0	1.64664066	1959	1.7169236814285715	1.0
1960	1.0	2.0	1960	1.700097046190476	1.0
1961	1.0	2.0	1961	1.7169236814285715	1.0
1962	1.0	2.0	1962	1.7337503166666668	1.0
1963	1.0	1.30015716	1963	1.7169236814285715	1.0
1964	1.0	0.84106147	1964	1.700424467142857	1.0
1965	1.0	2.0	1965	1.7004244671428574	1.0
1966	1.0	1.09441274	1966	1.7004244671428574	1.0
1967	1.0	2.0	1967	1.7172511023809525	1.0
1968	1.0	1.64664066	1968	1.7172511023809522	1.0
1969	1.0	1.64664066	1969	1.7172511023809522	1.0
1970	1.0	1.64664066	1970	1.7071010942857145	1.0
1971	1.0	2.0	1971	1.7071010942857145	1.0
1972	1.0	2.0	1972	1.6633727214285714	1.0
1973	1.0	1.64664066	1973	1.6465460861904764	1.0
1974	1.0	1.30015716	1974	1.6798719357142855	1.0
1975	1.0	1.64664066	1975	1.7350594847619045	1.0
1976	1.0	2.0	1976	1.7350594847619045	1.0
1977	1.0	2.0	1977	1.7781826876190476	1.0
1978	1.0	1.64664066	1978	1.7781826876190476	1.0
1979	1.0	2.0	1979	1.7950093228571429	1.0
1980	1.0	1.43349049	1980	1.795009322857143	1.0
1981	1.0	2.0	1981	1.7950093228571429	1.0
1982	1.0	1.08170417	1982	1.7781826876190476	1.0
1983	1.0	1.64664066	1983	1.7781826876190476	1.0
1984	1.0	2.0	1984	1.7950093228571429	1.0
1985	1.0	2.0	1985	1.8283351723809524	1.0
1986	1.0	2.0	1986	1.8283351723809524	1.0
1987	1.0	2.0	1987	1.8283351723809524	1.0
1988	1.0	2.0	1988	1.7950093228571429	1.0
1989	1.0	2.0	1989	1.8118359580952383	1.0
1990	1.0	1.64664066	1990	1.8118359580952383	1.0
1991	1.0	1.64664066	1991	1.8219859661904763	1.0
1992	1.0	1.64664066	1992	1.8219859661904763	1.0
1993	1.0	2.0	1993	1.8488877038095235	1.0
1994	1.0	2.0	1994	1.865714339047619	1.0
1995	1.0	2.0	1995	1.865714339047619	1.0
1996	1.0	1.64664066	1996	1.865714339047619	1.0
1997	1.0	2.0	1997	1.815572359047619	1.0
1998	1.0	1.30015716	1998	1.815572359047619	1.0
1999	1.0	2.0	1999	1.815572359047619	1.0
2000	1.0	2.0	2000	1.815572359047619	1.0
2001	1.0	1.64664066	2001	1.815572359047619	1.0
2002	1.0	2.0	2002	1.8155723590476194	1.0
2003	1.0	1.64664066	2003	1.815572359047619	1.0
2004	1.0	2.0	2004	1.815572359047619	1.0
2005	1.0	2.0	2005	1.798745723809524	1.0
2006	1.0	2.0	2006	1.7717690804761905	1.0
2007	1.0	0.94701842	2007	1.7591013257142858	0.9936507938095237
2008	1.0	2.0	2008	1.74047068	0.9873015876190475
2009	1.0	2.0	2009	1.7569698942857142	0.9873015876190475
2010	1.0	2.0	2010	1.7569698942857142	0.9873015876190475
2011	1.0	1.64664066	2011	1.729993250952381	0.9873015876190475
2012	1.0	1.64664066	2012	1.7468198861904762	0.9873015876190475
2013	1.0	1.64664066	2013	1.7134940366666664	0.9873015876190475
2014	1.0	2.0	2014	1.7134940366666669	0.9873015876190475
2015	1.0	1.64664066	2015	1.7134940366666669	0.9873015876190475
2016	1.0	1.43349049	2016	1.6966674014285714	0.9873015876190475
2017	0.86666667	1.38061781	2017	1.6966674014285714	0.9873015876190475
2018	0.86666667	1.60875644	2018	1.7299827461904764	0.9873015876190475
2019	1.0	1.64664066	2019	1.7299827461904764	0.9873015876190475
2020	1.0	2.0	2020	1.713156110952381	0.9873015876190475
2021	1.0	1.43349049	2021	1.6963294757142857	0.9873015876190475
2022	1.0	2.0	2022	1.713156110952381	0.9873015876190475
2023	1.0	1.30015716	2023	1.713156110952381	0.9873015876190475
2024	1.0	1.64664066	2024	1.7299827461904764	0.9873015876190475
2025	1.0	2.0	2025	1.7299827461904764	0.9873015876190475
2026	1.0	1.64664066	2026	1.7468093814285715	0.9873015876190475
2027	1.0	2.0	2027	1.7569593895238096	0.9873015876190475
2028	1.0	1.64664066	2028	1.75312793	0.9936507938095238
2029	1.0	2.0	2029	1.7717585757142857	1.0
2030	1.0	1.64664066	2030	1.7885852109523812	1.0
2031	1.0	1.64664066	2031	1.7885852109523812	1.0
2032	1.0	2.0	2032	1.798735219047619	1.0
2033	1.0	1.64664066	2033	1.798735219047619	1.0
2034	1.0	2.0	2034	1.8152344333333335	1.0
2035	1.0	2.0	2035	1.8152344333333335	1.0
2036	1.0	2.0	2036	1.798407798095238	1.0
2037	1.0	1.64664066	2037	1.7984077980952382	1.0
2038	1.0	1.30015716	2038	1.7815811628571427	1.0
2039	1.0	2.0	2039	1.7815811628571427	1.0
2040	1.0	2.0	2040	1.7815811628571427	1.0
2041	1.0	2.0	2041	1.7815811628571427	1.0
2042	1.0	1.64664066	2042	1.7984077980952382	1.0
2043	1.0	2.0	2043	1.7984077980952382	1.0
2044	1.0	1.64664066	2044	1.798407798095238	1.0
2045	1.0	1.64664066	2045	1.7714311547619048	1.0
2046	1.0	1.64664066	2046	1.7546045195238094	1.0
2047	1.0	1.64664066	2047	1.7546045195238094	1.0
2048	1.0	1.64664066	2048	1.7546045195238098	1.0
2049	1.0	1.64664066	2049	1.771103733809524	1.0
2050	1.0	2.0	2050	1.7542770985714284	1.0
2051	1.0	1.64664066	2051	1.7374504633333334	1.0
2052	1.0	2.0	2052	1.7374504633333334	1.0
2053	1.0	2.0	2053	1.7542770985714289	1.0
2054	1.0	1.64664066	2054	1.7542770985714289	1.0
2055	1.0	1.43349049	2055	1.771103733809524	1.0
2056	1.0	1.64664066	2056	1.7597554747619046	0.9968253966666667
2057	1.0	2.0	2057	1.7597554747619049	0.9968253966666667
2058	1.0	1.64664066	2058	1.77658211	0.9968253966666667
2059	1.0	1.64664066	2059	1.7765821100000003	0.9968253966666667
2060	1.0	1.64664066	2060	1.7934087452380953	0.9968253966666667
2061	1.0	1.64664066	2061	1.745789697619048	0.9555555552380952
2062	1.0	2.0	2062	1.7149972852380952	0.914285713809524
2063	1.0	2.0	2063	1.6673782376190478	0.8730158723809525
2064	1.0	2.0	2064	1.6305578399999998	0.8666666661904763
2065	1.0	2.0	2065	1.610272578095238	0.86031746
2066	0.93333333	1.40832722	2066	1.6195714914285713	0.8571428566666667
2067	1.0	1.64664066	2067	1.6082232323809527	0.8539682533333333
2068	1.0	2.0	2068	1.567122252857143	0.85079365
2069	1.0	1.64664066	2069	1.5363298404761903	0.8095238085714287
2070	1.0	2.0	2070	1.5055374280952383	0.7682539671428572
2071	0.13333333	1.0	2071	1.4747450157142856	0.7269841257142857
2072	0.13333333	1.0	2072	1.4915716509523809	0.7079365066666666
2073	0.13333333	1.0	2073	1.4565940357142857	0.7047619033333333
2074	0.86666667	1.22677165	2074	1.4565940357142857	0.7015873
2075	0.86666667	1.22065016	2075	1.4216164204761905	0.6984126966666666
2076	0.93333333	1.62876767	2076	1.3866388052380951	0.6952380933333333
2077	0.93333333	1.40832722	2077	1.4148136995238094	0.6952380933333333
2078	0.93333333	1.13687943	2078	1.3795015576190477	0.69206349
2079	0.13333333	1.0	2079	1.3795015576190477	0.6888888866666667
2080	0.13333333	1.0	2080	1.3361468038095239	0.6857142833333333
2081	0.13333333	1.0	2081	1.3184690738095237	0.68253968
2082	0.6	2.0	2082	1.3191724957142856	0.720634918095238
2083	0.93333333	1.26547008	2083	1.3191724957142856	0.720634918095238
2084	0.93333333	2.0	2084	1.3191724957142856	0.7587301561904761
2085	0.93333333	1.26547008	2085	1.327817999047619	0.761904759047619
2086	0.93333333	1.26547008	2086	1.3367550019047618	0.7650793619047618
2087	0.93333333	2.0	2087	1.292923589047619	0.7650793619047618
2088	0.93333333	0.90508568	2088	1.2916040933333333	0.761904759047619
2089	0.93333333	2.0	2089	1.3327050728571428	0.7587301561904761
2090	0.93333333	0.73619083	2090	1.310777230952381	0.7936507914285714
2091	0.93333333	1.62876767	2091	1.3146679057142858	0.7968253947619048
2092	0.93333333	1.01477186	2092	1.3622869533333333	0.7968253947619048
2093	0.13333333	1.0	2093	1.3622869533333333	0.7746031723809523
2094	0.93333333	1.0	2094	1.349645520952381	0.7365079342857143
2095	0.93333333	1.40832722	2095	1.3020264733333333	0.6984126961904762
2096	0.93333333	1.40832722	2096	1.3193263585714285	0.6984126961904762
2097	0.93333333	0.708308	2097	1.3073883480952382	0.6984126961904762
2098	0.86666667	1.38061781	2098	1.272410732857143	0.6984126961904762
2099	0.86666667	2.0	2099	1.30687178	0.6984126961904762
2100	0.86666667	0.53951532	2100	1.2453626371428572	0.6984126961904762
2101	0.2	1.08170417	2101	1.2773691319047618	0.6984126961904762
2102	0.13333333	2.0	2102	1.2513184890476192	0.6634920614285714
2103	0.13333333	2.0	2103	1.2700592204761907	0.6634920614285714
2104	0.13333333	1.0	2104	1.2302859942857143	0.7015872995238096
2105	0.13333333	1.0	2105	1.2328396638095238	0.7015872995238096
2106	0.93333333	1.62876767	2106	1.2140989323809523	0.7015872995238096
2107	0.93333333	1.01477186	2107	1.2140989323809523	0.7015872995238096
2108	0.93333333	1.26547008	2108	1.2461136852380954	0.6984126966666666
2109	0.93333333	1.62876767	2109	1.2074385380952382	0.7015872995238095
2110	0.93333333	0.708308	2110	1.1200462642857143	0.7047619023809523
2111	0.93333333	1.40832722	2111	1.1614182595238094	0.7079365052380953
2112	0.2	1.08170417	2112	1.1701690171428571	0.7428571399999999
2113	0.93333333	1.40832722	2113	1.1419941228571429	0.7809523780952381
2114	0.93333333	0.16476225	2114	1.1138192285714286	0.8190476161904763
2115	0.93333333	1.05362706	2115	1.1437605461904763	0.8571428542857144
2116	0.93333333	1.01477186	2116	1.1564019785714286	0.8952380923809523
2117	0.93333333	1.40832722	2117	1.1564019785714288	0.8952380923809523
2118	0.86666667	1.38061781	2118	1.1585420823809525	0.8952380923809523
2119	0.93333333	0.56843972	2119	1.1224428371428572	0.8952380923809523
2120	0.93333333	0.16476225	2120	1.1224428371428572	0.8952380923809523
2121	0.93333333	1.40832722	2121	1.1268987695238095	0.8952380923809523
2122	0.93333333	1.26547008	2122	1.1373959338095239	0.8952380923809523
2123	0.93333333	1.40832722	2123	1.1353511352380952	0.9269841242857142
2124	0.93333333	1.40832722	2124	1.1353511352380952	0.9269841242857142
2125	0.93333333	1.62876767	2125	1.205065679047619	0.9269841242857142
2126	0.93333333	1.26547008	2126	1.2144360447619047	0.9269841242857142
2127	0.93333333	1.62876767	2127	1.2137326228571428	0.8888888861904762
2128	0.93333333	1.05971404	2128	1.1942884695238096	0.850793648095238
2129	0.93333333	0.50738593	2129	1.1600557676190475	0.8571428542857142
2130	0.93333333	1.62876767	2130	1.1948994552380952	0.8603174576190475
2131	0.93333333	0.80188258	2131	1.282291729047619	0.8634920609523808
2132	0.93333333	1.62876767	2132	1.2771407738095237	0.8666666642857143
2133	0.86666667	1.0387634	2133	1.2777408609523808	0.8698412676190476
2134	0.93333333	1.40832722	2134	1.2702207428571428	0.8698412676190476
2135	0.93333333	1.62876767	2135	1.2807179071428572	0.8698412676190476
2136	0.93333333	1.25040474	2136	1.2807179071428572	0.8698412676190476
2137	0.13333333	1.0	2137	1.2555141333333333	0.8698412676190476
2138	0.13333333	1.0	2138	1.2436974733333332	0.8666666647619048
2139	1.0	0.66173107	2139		
2140	1.0	1.30015716	2140		
2141	1.0	2.0	2141		
2142	1.0	1.30015716	2142		
2143	1.0	1.27807191	2143		
2144	0.93333333	1.25040474	2144		
2145	0.93333333	1.62876767	2145		
2146	0.93333333	1.62876767	2146		
2147	0.93333333	0.73619083	2147		
2148	0.86666667	1.38061781	2148		
